ident,name,lat,long,elev,cou
06PN,Schiavoni Heliport,40.382733,-76.772533,727,US
06PS,Cherokee Island Castle Heliport,40.40230178833008,-79.92130279541016,760,US
06SN,Beyer Farm Airport,37.583900451660156,-97.25309753417969,1340,US
06TA,Glaser Field,30.90850067138672,-97.11689758300781,480,US
06TE,Ainsworth Airport,30.312700271606445,-95.02690124511719,129,US
06TN,Hunter STOLport,35.69729995727539,-86.95690155029297,640,US
06TS,Roscoe Mc Connico Airport,32.120701,-96.179101,350,US
06TT,6 Mile Airpark,30.860024,-100.201996,2165,US
06TX,Diamond N Ranch Airport,30.057919,-95.812489,215,US
06VA,Mount Horeb Field,38.249000549316406,-78.85530090332031,1160,US
06WA,N A Degerstrom Yard Heliport,47.68629837036133,-117.197998046875,2013,US
06WI,Young Private Airport,45.66270065307617,-92.45020294189453,1075,US
06WN,Western Airpark,46.92499923706055,-122.5530014038086,394,US
06XS,Campbell Field,33.322933,-97.045019,546,US
07AA,Pan Lake Strip Airport,61.6959639,-149.9549028,357,US
07AL,Tac X Stagefield Army Heliport,31.125200271606445,-85.9791030883789,132,US
07AR,Morrilton Airport,35.194339,-92.802473,300,US
07AZ,John C Lincoln Hospital Heliport,33.56669998168945,-112.06900024414062,1255,US
07CA,West Side Hospital Heliport,35.138949,-119.451463,850,US
07CL,Richvale Airport,39.49769973754883,-121.77100372314453,100,US
07CO,Comanche Creek Airport,39.26359939575195,-104.427001953125,6620,US
07CT,TNT Heliport,41.4529,-72.249603,430,US
07FA,Ocean Reef Club Airport,25.325399398804,-80.274803161621,8,US
07FD,Flying G Ranch STOLport,30.417999,-83.283796,90,US
07FL,Southwest Florida Regional Medical Center Heliport,26.6054,-81.859497,18,US
07GA,Alcovy Airport,33.67499923706055,-83.76309967041016,750,US
07ID,Interstate Airport,42.274991,-113.301229,4580,US
07II,St Vincent Jennings Hospital Heliport,39.01060104370117,-85.64080047607422,740,US
07IN,Gray Airport,39.573699951171875,-85.91390228271484,750,US
07KS,Heape Field,37.73419952392578,-96.93669891357422,1321,US
07KY,Blue Lick Airport,38.08060073852539,-85.69329833984375,532,US
07LS,Louisiana State Police Troop F Heliport,32.51825,-91.989093,80,US
07MA,West Pond Heliport,41.91699981689453,-70.70950317382812,149,US
07MD,Baugher's Orchard Airport,39.608299255371094,-77.0519027709961,700,US
07ME,Westbrook Heliport,43.73830032348633,-70.33920288085938,250,US
07MI,Scott Airstrip,43.864200592041016,-85.0239028930664,1065,US
07MN,Dairyview Airport,44.05500030517578,-95.90950012207031,1680,US
07MO,Lake Sexton Airport,38.655553,-93.624458,880,US
07MT,Glasgow Industrial Airport,48.42110061645508,-106.52799987792969,2762,US
07NC,Hawks Meadow Airport,34.83319854736328,-80.7511978149414,625,US
07NH,Diving Rock Seaplane Base,43.17559814453125,-72.06390380859375,1404,US
07NJ,Hackensack UMC Palisades Heliport,40.793666,-73.994863,10,US
07NV,Border Line Farm Airport,39.102239,-114.053472,5120,US
07NY,Mmc Heliport,42.66640090942383,-74.76499938964844,1320,US
07OH,Tennessee Gas Heliport,39.9373,-81.683503,1025,US
07OK,Pleasant Valley Airport,34.633399963378906,-99.03369903564453,1322,US
07OR,Bruce's Airport,45.42179870605469,-122.62000274658203,250,US
07PN,Folmar Airport,40.998889,-78.125278,1690,US
07PR,Advanced Public Health of Isabela Heliport,18.489403,-67.026333,289,PR
07SN,Churchill Airport,39.77280044555664,-99.36009979248047,1965,US
07TA,Salaika Aviation Airport,29.240519,-95.344658,30,US
07TE,Cuddihy Field,27.721099853515625,-97.51280212402344,39,US
07TN,Corntassel Airport,35.568599700927734,-84.24109649658203,970,US
07TS,Cross-Country Estates Airport,30.625381,-97.571425,690,US
07TX,Pecks Heliport,33.183998107910156,-96.447998046875,660,US
07UT,E Northrop Grumman Airport,41.716667,-112.447222,4480,US
07VA,Alpha Hotel Airport,36.81959915161133,-78.78309631347656,350,US
07VT,Meadow STOLport,44.447200775146484,-72.91470336914062,801,US
07WA,Multicare Deaconess Hospital Heliport,47.651637,-117.424477,2110,US
07WI,Bartell Strip,42.965302,-88.391502,990,US
07WY,Stallions Airport,44.960084,-106.105925,4074,US
07XA,Luecke Heliport,29.906488,-97.214397,451,US
07XS,Allen Ponderosa Heliport,32.542198181152344,-97.3917007446289,840,US
08AK,Fisher Airport,61.569639,-149.724439,200,US
08AL,Little Lagoon Seaplane Base,30.243717,-87.754678,8,US
08AR,Crittenden Regional Hospital Heliport,35.142046,-90.190212,206,US
08AZ,Mesa Police Heliport,33.417669,-111.838835,1240,US
08CA,Pg & E Co. Placerville Svc Center Heliport,38.69490051269531,-120.8270034790039,1810,US
08CL,Kistler Ranch Airport,37.85960006713867,-120.55400085449219,1025,US
08CN,Tulare Motor Sports #1 Heliport,36.172031,-119.306181,270,US
08CO,Terra Firma Airport,38.73249816894531,-104.04100036621094,5600,US
08CT,Seavair's Landing Seaplane Base,41.895999908447266,-73.09310150146484,881,US
08FA,Duda Airstrip,26.57979965209961,-81.48370361328125,35,US
08FD,Sunniland Ranch Airport,27.363100051879883,-80.77279663085938,65,US
08FL,J. H. Hendrie Farms Airport,27.08449935913086,-81.32869720458984,103,US
08GA,Sapelo Island Airport,31.425800323486328,-81.28589630126953,12,US
08ID,Symms Airport,43.56930160522461,-116.7770004272461,2680,US
08II,Parkview Lagrange Hospital Heliport,41.645085,-85.426386,943,US
08IL,Harms Airstrip,41.577,-89.793999,643,US
08IN,Winona Lake Seaplane Base,41.223056,-85.830556,812,US
08IS,Hemmer RLA Restricted Landing Area,37.977798461899994,-89.20290374759999,400,US
08KS,Alderson Airport,39.034698486328125,-97.58000183105469,1250,US
08KT,Methodist Health Heliport,37.628414,-87.946994,435,US
08KY,Boss Airport,36.972599029541016,-84.6260986328125,820,US
08LA,Air Oil Inc Nr 2 Heliport,29.952999114990234,-90.18260192871094,4,US
08LL,Sauer Airport,41.07529830932617,-88.48919677734375,665,US
08LS,Aeleron Airport,30.40829,-92.033444,51,US
08MA,Wormid Airport,42.29399871826172,-71.49620056152344,360,US
08MD,St Joseph Hospital Heliport,39.388301849365234,-76.61000061035156,470,US
08ME,Lindbergh Airport,44.81420135498047,-70.34529876708984,554,US
08MI,Sparrow Hospital Heliport,42.73419952,-84.53659821,1019,US
08MN,Christenson Point Seaplane Base,47.66939926147461,-93.05439758300781,1372,US
08MO,Twin Oaks Airport,37.395599365234375,-94.28379821777344,955,US
08MS,Williams Field,34.66220093,-89.86830139,345,US
08MT,Matovich Airport,47.065679,-108.809624,3450,US
08NC,Whiteheart Farm Airport,36.06760025024414,-80.4655990600586,750,US
08ND,Brecht Strip,47.32310104370117,-102.0979995727539,1990,US
08NE,Laurel Municipal Airport,42.43170166015625,-97.07949829101562,1467,US
08NH,Memorial Hospital Heliport,44.0612983704,-71.1358032227,574,US
08NJ,St Barnabas Medical Center Heliport,40.76259994506836,-74.30400085449219,429,US
08NR,Bell Mountain Airport,35.217541,-82.426,2150,US
08NY,Md1 Airport,41.368099212646484,-74.50559997558594,650,US
08OH,Kenley Airport,41.29169845581055,-80.5636978149414,1230,US
08OK,Parks Airport,34.93149948120117,-95.25830078125,635,US
08OL,Broken B Airport,35.408087,-98.605477,1518,US
08OR,Saxon Sycan Airport,42.839298248291016,-121.11699676513672,4990,US
08PA,Pocono Raceway Heliport,41.05839920043945,-75.49960327148438,1812,US
08PN,Thomson Heliport,40.0458984375,-76.28079986572266,310,US
08SD,Douglas County Memorial Hospital Heliport,43.325923,-98.345152,1523,US
08TA,Rancho Del Lago Heliport,29.97842,-98.258418,1208,US
08TE,B J McCombs Sisterdale Airport,29.975331,-98.742451,1447,US
08TN,PTC Airport,35.298914,-86.474357,820,US
08TS,Puesta Del Sol Airport,26.881331,-98.504885,420,US
08TT,LZ Tango Charlie Airport,30.308803,-99.022228,2054,US
08TX,Cross Wind Airport,32.85789,-97.744303,1040,US
08VA,Springwood Airstrip,37.55400085449219,-79.74980163574219,1000,US
08WA,Manchester Laboratory Heliport,47.574299,-122.547997,2,US
08WI,Pierick Airport,43.04359817504883,-90.3551025390625,1225,US
08XA,Knolle Ranch Airport,30.479253,-96.504031,280,US
08XS,Peterson Airport,29.10810089111328,-95.77749633789062,45,US
09AA,Sheldon Chalet Heliport,62.969888,-150.75375,5742,US
09AK,West Beaver Airport,61.589361,-149.847333,228,US
09AR,Magnolia Hospital Heliport,33.27320098876953,-93.23989868164062,310,US
09AZ,Stronghold Airport,31.924848,-110.040007,4970,US
09CA,Mee Memorial Hospital Heliport,36.205514,-121.132541,320,US
09CL,Alta Sierra Airport,39.113800048828125,-121.05699920654297,2275,US
09CN,Tulare Motor Sports #2 Heliport,36.182556,-119.313572,272,US
09CO,Cottonwood Field,38.055599212646484,-103.65299987792969,4180,US
09FA,Placid Lakes Airport,27.2455997467041,-81.41310119628906,130,US
09FD,Cheryl-Lane Landings Airport,28.671100616455078,-82.0873031616211,71,US
09FL,Sunnybreeze Airport,27.055599212646484,-81.97059631347656,60,US
09GA,Sunbelt Strip,31.120995,-83.67063,230,US
09IA,Skydive Iowa Airport,41.74580001831055,-92.4093017578125,820,US
09ID,Taylor Ranch Landing Area Airport,45.10390090942383,-114.8550033569336,3835,US
09II,Gibbons Field,38.44729995727539,-86.44499969482422,880,US
09IL,Silver Cross Hospital Heliport,41.536183,-88.052279,610,US
09IN,Gordon Airport,41.12089920043945,-85.42500305175781,850,US
09IS,Swedish American Heliport,42.26499938964844,-89.07430267333984,874,US
09KS,Coffman Airport,38.707000732421875,-95.13829803466797,970,US
09KY,Baptist Hospital East Heliport,38.23899841308594,-85.63939666748047,531,US
09LA,Era Helicopters Fourchon Helibase Heliport,29.126972,-90.206659,2,US
09LL,Pine Hill Airport,42.468101501464844,-88.74320220947266,1000,US
09LS,West Feliciana Sheriff's Office Heliport,30.824399948120117,-91.38459777832031,181,US
09MA,Kallander Field,42.304298400878906,-71.50589752197266,403,US
09ME,Perrotti Skyranch Airfield,43.34080123901367,-70.85469818115234,260,US
09MI,Michigan National Guard Headquarters Heliport,42.708099365234375,-84.56079864501953,842,US
09MN,W Johnson Field,44.779998779296875,-95.6635971069336,1060,US
09MO,Hogue Farm Airport,37.37839889526367,-93.36329650878906,1210,US
09NC,William Irving Lewis Airport,35.32929992675781,-79.02999877929688,310,US
09NE,Summer Hill Farm Airport,41.33330154418945,-96.193603515625,1250,US
09NJ,Stonebridge Farm Helistop,40.65370178222656,-74.6865005493164,100,US
09NR,Dakota Air Ranch Airport,35.650122,-79.650311,561,US
09NY,Spring Lake Fire Department Heliport,41.92890167236328,-74.04889678955078,254,US
09OK,Ragtime Aerodrome,36.35449981689453,-95.86389923095703,700,US
09OR,Mid-Columbia Medical Center Heliport,45.587235,-121.163827,487,US
09PA,Eagle Field,40.82699966430664,-77.98809814453125,1780,US
09PN,Hundley Residence Heliport,40.5620002746582,-75.1427001953125,480,US
09TA,Lazy G Bar Ranch Airport,33.282101,-97.497002,923,US
09TE,Running M Ranch Airport,32.26679992675781,-97.86699676513672,787,US
09TN,Univ of Tennessee Medical Center Heliport,35.94169998168945,-83.94400024414062,924,US
09TS,Pitcock Rosillos Mountain Ranch Airport,29.48240089416504,-103.16500091552734,3100,US
09TX,Smokey Mountain Ranch Airport,30.737626,-102.02332,2522,US
09VA,Alum Ridge STOLport,36.97650146484375,-80.493896484375,2375,US
09VG,Augusta Medical Center Heliport,38.09080123901367,-78.98500061035156,1390,US
09WA,Holy Family Hospital Heliport,47.71039962768555,-117.40699768066406,2081,US
09WI,Parkway Farm Strip,44.00360107421875,-91.30760192871094,705,US
09XS,Baptist Medical Center Heliport,29.433000564575195,-98.49220275878906,710,US
0AA6,Big Salmon Heliport,59.403055,-136.013611,292,US
0AA7,Kalifornsky Meadows Airport,60.491537,-151.235253,65,US
0AK0,Scotts Airport,64.39214,-146.861823,800,US
0AK1,Anderson Lake Airport,61.61690139770508,-149.32200622558594,463,US
0AK2,Yentna Bend Strip,61.725556,-150.678611,81,US
0AK3,Parker Lake Airport,62.0359001159668,-150.49400329589844,250,US
0AK5,Young Creek Airport,61.355352,-142.731832,1580,US
0AK6,Victory Airport,61.80108,-147.945156,1800,US
0AK7,Bradley Lake Hydroelectric Project Airstrip,59.776005,-150.963285,18,US
0AK8,Pollux Heliport,64.895835,-147.497501,515,US
0AK9,Falcon Lake Strip,61.33259963989258,-150.0590057373047,110,US
0AL0,Huntsville Field,34.68840026855469,-86.58889770507812,619,US
0AL1,Resort Airport,30.443899154663086,-87.65689849853516,97,US
0AL2,Clay County Hospital Heliport,33.275001525878906,-85.83329772949219,1040,US
0AL3,Hospital Pad Heliport,31.430599212646484,-86.94029998779297,295,US
0AL4,Dekalb Regional Medical Center Heliport,34.442141,-85.755793,870,US
0AL5,Flomaton Airport,31.03219985961914,-87.25279998779297,247,US
0AL6,D.W. Mcmillian Memorial Hospital Heliport,31.127199172973633,-87.07330322265625,155,US
0AL7,Gadsden Regl Medical Center Heliport,34.00830078125,-85.96530151367188,621,US
0AL8,Brookwood Medical Center Heliport,33.46390151977539,-86.77310180664062,763,US
0AL9,Wilson Creek Airport,34.849998474121094,-87.63249969482422,590,US
0AR0,Northwest Medical Center Springdale Heliport,36.181509,-94.137252,1352,US
0AR1,Hooterville South Airport,35.0947,-93.202003,370,US
0AR2,Mission Field-Marotti Memorial Airport,35.26679992675781,-90.35009765625,217,US
0AR3,Taylor's Air Strip,35.898998,-93.261001,2160,US
0AR4,Ozarks Community Hospital Heliport,36.40929,-94.46005,1251,US
0AR5,Rgnl Medical Center Heliport,35.83620071411133,-90.70179748535156,382,US
0AR6,Ami National Park Medical Center Heliport,34.48149871826172,-93.03099822998047,547,US
0AR7,Yancopin Airport,33.9501,-91.181198,150,US
0AR8,Howard Memorial Hospital Heliport,33.95009994506836,-93.85209655761719,549,US
0AR9,Eureka Springs Hospital Heliport,36.40010070800781,-93.74349975585938,1540,US
0AZ0,Arizona Heart Hospital Heliport,33.481187,-112.03976,1161,US
0AZ1,Taylor Field,32.302114,-111.32412,2130,US
0AZ2,Western Sky Airport,33.778166,-113.640625,1930,US
0AZ4,Flying Bucket Ranch Airport,32.9823,-112.287003,1505,US
0AZ5,Castle Well Airport,33.865944,-112.603265,2080,US
0AZ6,St Joseph's Hospital Heliport,33.482963,-112.079301,1213,US
0AZ7,Sunstate Heliport,33.445318,-111.964567,1180,US
0CA0,Drew Medical Center Heliport,33.923302,-118.241997,180,US
0CA1,Northside Airpark,34.9883003235,-120.458000183,190,US
0CA2,VA Greater Los Angeles Health Care Center Heliport,34.049778,-118.456257,294,US
0CA3,Crawford Airport,34.587501525878906,-120.01300048828125,570,US
0CA4,Shepherd Farm Airport,34.6222,-120.065002,660,US
0CA5,Hoffman Private Airport,33.14310073852539,-116.74500274658203,3100,US
0CA6,Emory Ranch Airport,32.7494444,-116.0161111,480,US
0CA7,Boeing Seal Beach (Rooftop) Heliport,33.756779,-118.0854,158,US
0CA8,Ward Ranch Airport,33.413347,-116.843255,2500,US
0CA9,Blech Ranch Airport,35.592797,-120.338058,1140,US
0CD0,Delta County Memorial Hospital Heliport,38.745155,-108.047973,5000,US
0CD1,Colorado Plains Medical Center Heliport,40.2610917,-103.7963389,4356,US
0CD2,Foxx Valley Airport,38.652500152600005,-104.23400116,5800,US
0CD3,Branch's Heliport,40.3479995728,-104.527999878,4635,US
0CD4,Kauffman Heliport,40.1463012695,-104.887001038,5120,US
0CD5,Piñon Canyon Airport,37.490501,-104.143997,5686,US
0CD6,Exempla Good Samaritan Heliport,39.971698761,-105.084999084,5204,US
0CD7,Fox Hole Airport,40.004699707,-105.071998596,5135,US
0CD8,Prowers Medical Center Heliport,38.0710983276,-102.60900116,3575,US
0CD9,Swedish S.W. Medical Heliport,39.603099823,-105.091003418,5563,US
0CL0,Yosemite Hidden Lake Ranch Airport,37.11800003049999,-119.913002014,500,US
0CL1,Krey Field Airport,34.5694007874,-117.555999756,3042,US
0CL3,John Nichols Field Airport,32.633457,-116.890565,490,US
0CL4,Glen Fed Heliport,34.157179,-118.254637,770,US
0CL5,The Atrium Heliport,33.6706008911,-117.858001709,46,US
0CL6,Bohunk's Airpark,34.694584,-118.277106,2410,US
0CL7,Good Samaritan Hospital Heliport,34.054901,-118.264967,473,US
0CL8,Tera Ultralightport,35.591765,-117.627754,2510,US
0CL9,Sce San Jacinto Valley Service Center Heliport,33.741100311299995,-117.151000977,1482,US
0CN1,Fiorini Ranch Airport,37.452178,-120.764758,140,US
0CN2,Sutter Butte Dusters Airport,39.228622,-121.688265,67,US
0CO0,Longmont United Hospital Heliport,40.178901672399995,-105.125999451,5047,US
0CO1,Dave's Airport,40.0332984924,-105.124000549,5170,US
0CO2,Crested Butte Airpark,38.851918,-106.928341,8980,US
0CO3,Greggs Nr 1 Airport,39.8894,-104.544997,5373,US
0CO4,Geo-Seis Helicopters Heliport,40.5899009705,-105.04599762,4935,US
0CO5,Chenoweth Airport,39.830995,-103.592463,4697,US
0CO6,Flying M & M Ranch Airport,38.2193984985,-108.212997437,8000,US
0CO7,Century Helicopters Heliport,40.5854988098,-105.040000916,4935,US
0CO8,Cartwheel Airport,40.2083015442,-105.013000488,5010,US
0CO9,Van Treese Airport,37.6582984924,-106.033996582,7613,US
0CT0,Sharon Hospital Heliport,41.881232,-73.480699,640,US
0CT1,Bristol-Myers Squibb Company Heliport,41.484798431396484,-72.7562026977539,350,US
0CT2,Windham Hospital Heliport,41.71699905395508,-72.22589874267578,330,US
0CT3,N B G H Heliport,41.661598205566406,-72.78790283203125,431,US
0CT4,Burke Heliport,41.50619888305664,-72.9397964477539,400,US
0CT5,St Francis Hospital Heliport,41.77450180053711,-72.6989974975586,184,US
0CT6,Middletown Heliport,41.5968017578125,-72.70449829101562,113,US
0CT7,Bridgeport Hospital Heliport,41.188408,-73.1667,80,US
0CT8,Danbury Hospital Heliport,41.405297,-73.445165,510,US
0CT9,Hartford Hospital Heliport,41.75450134277344,-72.67870330810547,211,US
0FA0,Doral Resort & Country Club Heliport,25.81734,-80.340416,6,US
0FA1,Ott's Landing Airport,27.3039,-81.880403,65,US
0FA2,Doctors Memorial Hospital #2 Heliport,30.119753,-83.592732,57,US
0FA3,Brighton Helipad,27.075744,-81.071125,24,US
0FA5,Briley Farm Seaplane Base,28.5727778,-81.6286111,66,US
0FA6,Immokalee Helipad,26.39841,-81.414667,72,US
0FD0,The 2A Ranch Airport,29.26757,-81.223331,40,US
0FD1,Panhandle Helicopter LLC Heliport,30.213844,-85.871916,20,US
0FD2,Hard Rock Stadium Heliport,25.960016,-80.237001,8,US
0FD3,Dugger Field,30.496400833129883,-86.09380340576172,70,US
0FD4,Cloverleaf Farms II Inc. Heliport,29.361401,-82.208199,100,US
0FD5,Breezy Knoll Airport,30.820199966430664,-86.34439849853516,235,US
0FD9,Joy Farms Airport,30.652099609375,-86.1093978881836,290,US
0FL0,Harper's Fly-In Ranch Airport,26.730600357055664,-81.16390228271484,30,US
0FL1,Thompson Airfield,29.983299,-82.835602,110,US
0FL2,Alligator Drink Seaplane Base,28.787799835205078,-81.16419982910156,19,US
0FL3,Old Town Ems Heliport,29.602800369262695,-82.98169708251953,25,US
0FL4,Jackson Heliport,30.704999923706055,-85.37830352783203,110,US
0FL5,Lake Conway South Seaplane Base,28.458599090576172,-81.34970092773438,80,US
0FL6,Stanchester Airport,27.806199,-82.141365,96,US
0FL7,Wcpx Tv-6 Heliport,28.610300064086914,-81.41940307617188,114,US
0FL9,Mc Daniel Ranch Inc. Airport,26.3938999176,-81.0231018066,18,US
0GA0,Halls Flying Ranch Airport,33.356201171875,-84.36710357666016,800,US
